t,VRc,Cid
1.896699807157354e-002,5.041026,1
1.900276359412793e-002,4.870701,1
1.904434623909124e-002,4.686861,1
1.904510542119630e-002,4.683812,1
1.904662378540641e-002,4.67798,1
1.904966051382664e-002,4.665715,1
1.905573397066709e-002,4.639573,1
1.906788088434800e-002,4.585616,1
1.908912384831324e-002,4.491905,1
1.909166235658585e-002,4.481027,1
1.909673937313108e-002,4.459943,1
1.910689340622154e-002,4.419877,1
1.912720147240244e-002,4.355281,1
1.916781760476426e-002,4.281555,1
1.919858730497257e-002,4.280214,1
1.921651990355837e-002,4.312994,1
1.923301845045227e-002,4.366818,1
1.924814006009766e-002,4.432092,1
1.926430866820429e-002,4.516845,1
1.928828696331352e-002,4.659092,1
1.932711201392353e-002,4.877164,1
1.938868941316062e-002,5.081068,1
1.944435877196058e-002,5.052519,1
1.947253173840815e-002,4.946574,1
1.950706807246489e-002,4.784937,1
1.954358702898790e-002,4.630341,1
1.954435415570820e-002,4.627488,1
1.954588840914880e-002,4.622152,1
1.954895691602999e-002,4.610851,1
1.955509392979239e-002,4.586273,1
1.956736795731718e-002,4.533365,1
1.959191601236677e-002,4.429212,1
1.962934467801289e-002,4.30306,1
1.967331504159944e-002,4.225371,1
1.969968552509622e-002,4.231606,1
1.971733980651137e-002,4.269159,1
1.973400374925257e-002,4.328144,1
1.975194333813303e-002,4.411259,1
1.976816434315243e-002,4.501845,1
1.979455257575780e-002,4.665867,1
1.983718161396519e-002,4.899781,1
1.990426079717293e-002,5.093803,1
1.994912785067037e-002,5.047436,1
1.997712797825034e-002,4.932939,1
2.001016992186134e-002,4.776118,1
2.004212417658790e-002,4.634843,1
2.004302830539844e-002,4.631143,1
2.004483656301952e-002,4.623918,1
2.004845307826169e-002,4.608713,1
2.005568610874603e-002,4.576751,1
2.007015216971471e-002,4.512103,1
2.009137987520489e-002,4.419031,1
2.009416639213808e-002,4.407207,1
2.009973942600447e-002,4.384436,1
2.011088549373724e-002,4.342193,1
2.013317762920278e-002,4.279398,1
2.017776190013387e-002,4.222257,1
2.020505010136811e-002,4.238452,1
2.022135760696659e-002,4.279193,1
2.023885341739193e-002,4.348094,1
2.026085129770078e-002,4.459481,1
2.028266408793056e-002,4.589784,1
2.031804376404055e-002,4.804225,1
2.037450634644639e-002,5.020839,1
2.044771024133149e-002,5.020267,1
2.047923069215030e-002,4.912508,1
2.051727506069834e-002,4.741272,1
2.056217676011096e-002,4.570904,1
2.056285145622469e-002,4.568942,1
2.056689963290712e-002,4.559006,1
2.057229720181701e-002,4.544493,1
2.058309233963679e-002,4.513128,1
2.060468261527636e-002,4.453139,1
2.064786316655550e-002,4.370297,1
2.068849899253987e-002,4.353935,1
2.070903373516830e-002,4.383162,1
2.072435398217734e-002,4.429302,1
2.074249158908708e-002,4.504829,1
2.076220751301720e-002,4.606048,1
2.078487020096970e-002,4.739393,1
2.082160492683931e-002,4.948824,1
2.088009310808693e-002,5.151133,1
2.094143168487726e-002,5.132251,1
2.096999164283581e-002,5.028503,1
2.100625901905268e-002,4.857457,1
2.104811812468576e-002,4.67906,1
2.104885598375268e-002,4.676319,1
2.105033170188652e-002,4.671244,1
2.105328313815420e-002,4.660549,1
2.105918601068956e-002,4.63733,1
2.107099175576028e-002,4.586926,1
2.109460324590172e-002,4.488212,1
2.113580257059992e-002,4.355296,1
2.117839708126420e-002,4.288472,1
2.120184275280628e-002,4.298006,1
2.121895296835679e-002,4.335205,1
2.123594674192594e-002,4.395087,1
2.125707854572594e-002,4.492994,1
2.127652466102904e-002,4.601217,1
2.130811355380087e-002,4.788262,1
2.135882139505643e-002,5.020584,1
2.142096075588148e-002,5.116994,1
2.145449053893337e-002,5.043193,1
2.148738559859243e-002,4.89407,1
2.152232248272874e-002,4.726317,1
2.155478310268126e-002,4.574977,1
2.155579749705478e-002,4.57033,1
2.155782628580182e-002,4.561092,1
2.156188386329588e-002,4.542657,1
2.156986596874514e-002,4.506917,1
2.158583017964365e-002,4.43699,1
2.158982123236828e-002,4.419967,1
2.159780333781754e-002,4.387199,1
2.161376754871605e-002,4.328925,1
2.164569597051308e-002,4.248934,1
2.168583700853598e-002,4.214617,1
2.170707304473211e-002,4.236872,1
2.172287790553861e-002,4.280944,1
2.174069719122444e-002,4.353727,1
2.176153899057176e-002,4.461658,1
2.178378280211615e-002,4.596463,1
2.181985012615928e-002,4.815374,1
2.187734283023335e-002,5.032987,1
2.194979491136682e-002,5.026801,1
2.198157625114681e-002,4.916597,1
2.201988959479406e-002,4.743512,1
2.206449946845952e-002,4.572637,1
2.206518207780488e-002,4.570609,1
2.206927773387701e-002,4.560264,1
2.207473860863985e-002,4.545298,1
2.208566035816554e-002,4.513375,1
2.210750385721692e-002,4.453706,1
2.215119085531968e-002,4.374281,1
2.219052553865629e-002,4.363358,1
2.221053065747485e-002,4.39406,1
2.222557876260364e-002,4.440513,1
2.224414369768298e-002,4.518551,1
2.226282249066100e-002,4.614669,1
2.228587038621614e-002,4.749901,1
2.232321809063993e-002,4.95946,1
2.238261673920765e-002,5.159837,1
2.244031039029478e-002,5.138737,1
2.246825904625721e-002,5.03629,1
2.250423162269794e-002,4.865687,1
2.254606899653944e-002,4.683333,1
2.254681507943695e-002,4.680426,1
2.254830724523197e-002,4.674932,1
2.255129157682202e-002,4.663373,1
2.255726024000212e-002,4.638541,1
2.256919756636232e-002,4.585999,1
2.259307221908271e-002,4.481379,1
2.262005262794912e-002,4.382056,1
2.266523918281135e-002,4.284562,1
2.270356077850180e-002,4.277177,1
2.272024011952875e-002,4.308393,1
2.273750112056515e-002,4.369436,1
2.276034632823631e-002,4.476657,1
2.278184254020758e-002,4.597873,1
2.281671658663398e-002,4.800496,1
2.287241890287877e-002,5.017123,1
2.293851853589537e-002,5.039651,1
2.296852244481717e-002,4.945608,1
2.300863055800350e-002,4.756944,1
2.304424274309744e-002,4.593427,1
2.304504781168423e-002,4.589868,1
2.304665794885782e-002,4.582785,1
2.304987822320499e-002,4.568317,1
2.305631877189933e-002,4.539153,1
2.306919986928801e-002,4.481182,1
2.308175093039147e-002,4.426723,1
2.310685305259839e-002,4.330225,1
2.313927945172396e-002,4.245057,1
2.318375547211829e-002,4.208803,1
2.321107161718988e-002,4.241779,1
2.322625249973128e-002,4.28895,1
2.324509572512152e-002,4.372773,1
2.326317668427546e-002,4.471658,1
2.328644638425757e-002,4.617579,1
2.332414669879837e-002,4.846432,1
2.338406738990663e-002,5.063478,1
2.345495268874040e-002,5.041392,1
2.348809034370636e-002,4.922081,1
2.352728976125931e-002,4.743832,1
2.357187262682318e-002,4.570044,1
2.357257788531894e-002,4.567866,1
2.357680943629347e-002,4.556655,1
2.358245150425952e-002,4.540865,1
2.359373564019161e-002,4.508477,1
2.361630391205578e-002,4.452507,1
2.366144045578414e-002,4.388519,1
2.369648696791188e-002,4.394751,1
2.371495444062218e-002,4.430991,1
2.373108331671612e-002,4.485214,1
2.374675608889934e-002,4.553523,1
2.376379415723667e-002,4.642379,1
2.378745043481637e-002,4.7803,1
2.382576468782297e-002,4.988829,1
2.388659131183779e-002,5.18224,1
2.393923511313888e-002,5.153884,1
2.396643642570772e-002,5.051237,1
2.400155302973187e-002,4.882815,1
2.404139927451331e-002,4.703775,1
2.404218166908821e-002,4.700532,1
2.404374645823802e-002,4.694245,1
2.404687603653763e-002,4.681017,1
2.405313519313684e-002,4.65306,1
2.406565350633528e-002,4.596294,1
2.408287027454804e-002,4.519824,1
2.408515675027930e-002,4.509967,1
2.408972970174181e-002,4.49063,1
2.409887560466683e-002,4.452879,1
2.411716741051688e-002,4.387035,1
2.415375102221697e-002,4.298512,1
2.418960703606880e-002,4.271841,1
2.420985175014111e-002,4.294535,1
2.422497053387637e-002,4.33594,1
2.424324229647521e-002,4.408226,1
2.426248701113065e-002,4.504339,1
2.428532478468810e-002,4.637457,1
2.432233821688200e-002,4.849632,1
2.438124082545553e-002,5.051027,1
2.445304853025960e-002,5.023947,1
2.448624366399290e-002,4.904836,1
2.452580575507874e-002,4.726036,1
2.457141070044077e-002,4.550201,1
2.457212013579846e-002,4.548055,1
2.457637674794461e-002,4.537099,1
2.458205223080614e-002,4.521645,1
2.459340319652920e-002,4.48994,1
2.461610512797531e-002,4.435575,1
2.466150899086755e-002,4.3755,1
2.469636475661842e-002,4.385358,1
2.471486345864145e-002,4.423728,1
2.473097021918273e-002,4.479657,1
2.474655515825969e-002,4.549328,1
2.476371944716079e-002,4.640761,1
2.478732895826393e-002,4.781011,1
2.482556898186495e-002,4.993306,1
2.488628627752379e-002,5.191876,1
2.493940751753825e-002,5.16664,1
2.496654410367588e-002,5.064891,1
2.500178313224739e-002,4.895589,1
2.504231543273368e-002,4.712972,1
2.504308304794118e-002,4.709782,1
2.504461827835619e-002,4.703601,1
2.504768873918619e-002,4.690608,1
2.505382966084621e-002,4.663143,1
2.506611150416624e-002,4.607422,1
2.508338933267573e-002,4.530814,1
2.508561567956556e-002,4.521264,1
2.509006837334522e-002,4.502561,1
2.509897376090454e-002,4.46597,1
2.511678453602318e-002,4.401608,1
2.515240608626046e-002,4.313591,1
2.518872347295838e-002,4.283433,1
2.520919936996666e-002,4.304209,1
2.522447879015140e-002,4.344486,1
2.524264349825792e-002,4.414629,1
2.526226407890357e-002,4.510863,1
2.528496220326853e-002,4.641245,1
2.532175335034452e-002,4.849874,1
2.538032548965078e-002,5.048138,1
2.545244548019017e-002,5.02046,1
2.548566598494442e-002,4.901468,1
2.552533773136488e-002,4.722491,1
2.557126550220394e-002,4.546109,1
2.557197554660810e-002,4.543979,1
2.557623581303306e-002,4.533148,1
2.558191616826635e-002,4.517858,1
2.559327687873293e-002,4.486482,1
2.561599829966607e-002,4.432795,1
2.566144114153236e-002,4.374109,1
2.569621343472122e-002,4.385068,1
2.571475082134018e-002,4.424114,1
2.573083019613138e-002,4.480429,1
2.574630638715478e-002,4.550095,1
2.576362694423083e-002,4.642907,1
2.578717854838692e-002,4.783574,1
2.582532664384339e-002,4.996844,1
2.588590846502749e-002,5.19726,1
2.593936253486127e-002,5.173619,1
2.596647120723431e-002,5.072399,1
2.600183422947697e-002,4.902366,1
2.604295699392329e-002,4.716812,1
2.604371600432236e-002,4.713652,1
2.604523402512049e-002,4.707534,1
2.604827006671676e-002,4.694681,1
2.605434214990929e-002,4.667521,1
2.606648631629436e-002,4.612548,1
2.608526376441068e-002,4.529763,1
2.608742867245030e-002,4.52058,1
2.609175848852956e-002,4.502697,1
2.610041812068806e-002,4.467774,1
2.611773738500507e-002,4.406393,1
2.615237591363909e-002,4.32251,1
2.618846534620575e-002,4.293235,1
2.620900891281684e-002,4.313878,1
2.622433527969930e-002,4.353925,1
2.624246882795195e-002,4.423458,1
2.626219903716498e-002,4.519612,1
2.628485641522954e-002,4.648938,1
2.632158268624849e-002,4.855847,1
2.638005828350077e-002,5.051897,1
2.645235153347662e-002,5.022697,1
2.648570141683213e-002,4.903022,1
2.652550679939526e-002,4.723442,1
2.657167846173493e-002,4.546221,1
2.657239055517167e-002,4.544088,1
2.657666311579208e-002,4.533263,1
2.658235986328596e-002,4.517999,1
2.659375335827373e-002,4.486747,1
2.661654034824926e-002,4.433615,1
2.666211432820033e-002,4.376531,1
2.669654707401724e-002,4.388789,1
2.671499919184815e-002,4.428344,1
2.673113894423302e-002,4.485384,1
2.674685491637874e-002,4.55654,1
2.676383090208812e-002,4.647855,1
2.678751018024681e-002,4.789561,1
2.682586093628828e-002,5.003373,1
2.688674130273369e-002,5.203129,1
2.693933518053024e-002,5.178216,1
2.696629663036820e-002,5.076919,1
2.700143897440036e-002,4.90751,1
2.704197381910566e-002,4.72358,1
2.704274027995262e-002,4.720355,1
2.704427320164654e-002,4.714083,1
2.704733904503438e-002,4.700934,1
2.705347073181005e-002,4.673297,1
2.706573410536140e-002,4.617185,1
2.708277954304084e-002,4.540299,1
2.708506913330425e-002,4.530179,1
2.708964831383105e-002,4.510204,1
2.709880667488466e-002,4.471197,1
2.711712339699188e-002,4.402856,1
2.715375684120633e-002,4.309466,1
2.718988538806373e-002,4.277915,1
2.721005741473722e-002,4.297935,1
2.722512561214420e-002,4.337308,1
2.724343122631643e-002,4.407385,1
2.726255733687874e-002,4.500474,1
2.728543916070941e-002,4.631048,1
2.732252268891754e-002,4.839319,1
2.738152940761803e-002,5.035771,1
2.745322010430839e-002,5.005087,1
2.748680196334783e-002,4.884356,1
2.752666150419081e-002,4.705174,1
2.757271593582204e-002,4.52902,1
2.757342880710055e-002,4.526893,1
2.757770603477161e-002,4.516122,1
2.758340900499968e-002,4.501005,1
2.759481494545584e-002,4.470283,1
2.761762682636816e-002,4.418975,1
2.766325058819280e-002,4.366722,1
2.769710670756819e-002,4.382774,1
2.771541599719711e-002,4.424162,1
2.773165699698677e-002,4.483353,1
2.774777524824456e-002,4.55798,1
2.776417305547597e-002,4.647726,1
2.778806648347074e-002,4.792587,1
2.782675696888331e-002,5.00947,1
2.788813684684672e-002,5.210512,1
2.793965484421307e-002,5.184316,1
2.796644776685009e-002,5.082711,1
2.800119171944531e-002,4.914666,1
2.804055027809378e-002,4.73506,1
2.804132784609752e-002,4.731753,1
2.804288298210498e-002,4.725297,1
2.804599325411991e-002,4.711782,1
2.805221379814978e-002,4.683528,1
2.806465488620951e-002,4.626144,1
2.808287522689657e-002,4.542605,1
2.808526006003953e-002,4.53178,1
2.809002972632545e-002,4.510362,1
2.809956905889729e-002,4.468884,1
2.811864772404097e-002,4.397342,1
2.815680505432833e-002,4.301593,1
2.819190442893618e-002,4.273837,1
2.821155123397337e-002,4.295377,1
2.822684969008765e-002,4.336792,1
2.824583482547301e-002,4.410794,1
2.826345158308595e-002,4.497459,1
2.828689340303823e-002,4.631811,1
2.832486716547374e-002,4.84244,1
2.838519183410600e-002,5.04217,1
2.844525260911633e-002,5.014696,1
2.847454562944382e-002,4.90683,1
2.851031636033108e-002,4.741993,1
2.854899135429513e-002,4.58381,1
2.854974201563340e-002,4.581202,1
2.855124333830994e-002,4.576463,1
2.855424598366300e-002,4.566461,1
2.856025127436914e-002,4.544699,1
2.857226185578142e-002,4.497093,1
2.859628301860598e-002,4.403936,1
2.864432534425510e-002,4.265,1
2.868761846563950e-002,4.216605,1
2.870838446767787e-002,4.237532,1
2.872386491779101e-002,4.281023,1
2.874189660407501e-002,4.354823,1
2.876198591834947e-002,4.458931,1
2.878450977624819e-002,4.595529,1
2.882102339875360e-002,4.816303,1
2.887918226591200e-002,5.034172,1
2.895103662445272e-002,5.024982,1
2.898283456516730e-002,4.913972,1
2.902116371754087e-002,4.740531,1
2.906539522138583e-002,4.570057,1
2.906608073712788e-002,4.567989,1
2.907019383158013e-002,4.557364,1
2.907567795751646e-002,4.542063,1
2.908664620938913e-002,4.509608,1
2.910858271313447e-002,4.449449,1
2.915245572062514e-002,4.370268,1
2.919146789085675e-002,4.360457,1
2.921122795616470e-002,4.391374,1
2.922644717887882e-002,4.438753,1
2.924533668090377e-002,4.518407,1
2.926326631147392e-002,4.610735,1
2.928659213167967e-002,4.747315,1
2.932438162182003e-002,4.957086,1
2.938443413967736e-002,5.155375,1
2.944022450671650e-002,5.131082,1
2.946798936690920e-002,5.028167,1
2.950358326484675e-002,4.85914,1
2.954425149338947e-002,4.68084,1
2.954501233975252e-002,4.677832,1
2.954653403247861e-002,4.672107,1
2.954957741793080e-002,4.660048,1
2.955566418883518e-002,4.63423,1
2.956783773064393e-002,4.580483,1
2.959082253704532e-002,4.4789,1
2.959353186209368e-002,4.467231,1
2.959895051219039e-002,4.44468,1
2.960978781238381e-002,4.402399,1
2.963146241277065e-002,4.337219,1
2.967481161354432e-002,4.270371,1
2.970304432595043e-002,4.278432,1
2.971985297021204e-002,4.314865,1
2.973703322531368e-002,4.37747,1
2.976017147981494e-002,4.4884,1
2.978155805943977e-002,4.610907,1
2.981625689524123e-002,4.815363,1
2.987169521720739e-002,5.035823,1
2.993749219541636e-002,5.064302,1
2.996754007079714e-002,4.971564,1
3.000816420702721e-002,4.779191,1
3.004348026686403e-002,4.613603,1
3.004429474565584e-002,4.609868,1
3.004592370323945e-002,4.602427,1
3.004918161840668e-002,4.587498,1
3.005569744874113e-002,4.557745,1
3.006454318389006e-002,4.517914,1
3.008223465418791e-002,4.439693,1
3.008665752176237e-002,4.420518,1
3.009550325691129e-002,4.383425,1
3.011319472720914e-002,4.318057,1
3.014857766780484e-002,4.228857,1
3.018619440971605e-002,4.197925,1
3.020733591244820e-002,4.221344,1
3.022307565743518e-002,4.26567,1
3.024093735023149e-002,4.339145,1
3.026162850432990e-002,4.446948,1
3.028392841012272e-002,4.582873,1
3.032008516023326e-002,4.803501,1
3.037771149855435e-002,5.023229,1
3.044993023157500e-002,5.018277,1
3.048171648501347e-002,4.908307,1
3.051996678911174e-002,4.735861,1
3.056446148474747e-002,4.56595,1
3.056514211336088e-002,4.563939,1
3.056922588504131e-002,4.553704,1
3.057467091394856e-002,4.538898,1
3.058556097176305e-002,4.507315,1
3.060734108739203e-002,4.448315,1
3.065090131865000e-002,4.370077,1
3.069026710438855e-002,4.359994,1
3.071033956222386e-002,4.391229,1
3.072534072093278e-002,4.437847,1
3.074369722037542e-002,4.515443,1
3.076265633858399e-002,4.613494,1
3.078560017197344e-002,4.748796,1
3.082278235754046e-002,4.959119,1
3.088193552470695e-002,5.16107,1
3.094054065783043e-002,5.141336,1
3.096860254489998e-002,5.038859,1
3.100467992432522e-002,4.867875,1
3.104674020240940e-002,4.685272,1
3.104748149643183e-002,4.682409,1
3.104896408447668e-002,4.677023,1
3.105192926056640e-002,4.665693,1
3.105785961274584e-002,4.641286,1
3.106972031710472e-002,4.589229,1
3.109344172582248e-002,4.486318,1
3.112768238125288e-002,4.365646,1
3.117243165477259e-002,4.276586,1
3.120016813125526e-002,4.275441,1
3.121770039648174e-002,4.307988,1
3.123443756392672e-002,4.362968,1
3.125271364232193e-002,4.442975,1
3.126941859146716e-002,4.532019,1
3.129658940282186e-002,4.693319,1
3.134044610478752e-002,4.916363,1
3.140926523514707e-002,5.084289,1
3.145123759387569e-002,5.026263,1
3.148025004568900e-002,4.903807,1
3.151446130102612e-002,4.741403,1
3.154667286499661e-002,4.596986,1
3.154767947637068e-002,4.592714,1
3.154969269911884e-002,4.58426,1
3.155371914461515e-002,4.566709,1
3.156177203560777e-002,4.530885,1
3.157787781759301e-002,4.459378,1
3.157980124852782e-002,4.450926,1
3.158364811039743e-002,4.434138,1
3.159134183413666e-002,4.400976,1
3.160672928161513e-002,4.340104,1
3.163750417657205e-002,4.251593,1
3.168178905718003e-002,4.197611,1
3.170570800513840e-002,4.215822,1
3.172185173869925e-002,4.258372,1
3.173945218524549e-002,4.329134,1
3.176107472228189e-002,4.440511,1
3.178302756139347e-002,4.573714,1
3.181863076837430e-002,4.792536,1
3.187542869644079e-002,5.014259,1
3.194815695704961e-002,5.016309,1
3.197950558142869e-002,4.909407,1
3.201730058917634e-002,4.739265,1
3.206169297834063e-002,4.570563,1
3.206236339233370e-002,4.568604,1
3.206638587629217e-002,4.558657,1
3.207174918823680e-002,4.544115,1
3.208247581212605e-002,4.512625,1
3.210392905990455e-002,4.451996,1
3.214683555546156e-002,4.367056,1
3.218798940062700e-002,4.347701,1
3.220865789607266e-002,4.375834,1
3.222407084668292e-002,4.421519,1
3.224214707874067e-002,4.496133,1
3.226207921284885e-002,4.59792,1
3.228466152196333e-002,4.730397,1
3.232126824673529e-002,4.9392,1
3.237956583957111e-002,5.140899,1
3.244195386002732e-002,5.121293,1
3.247079868518961e-002,5.016494,1
3.250710046710149e-002,4.84586,1
3.254857160888783e-002,4.671006,1
3.254931067572930e-002,4.668319,1
3.255078880941224e-002,4.663387,1
3.255374507677813e-002,4.652981,1
3.255965761150991e-002,4.630343,1
3.257148268097346e-002,4.580899,1
3.259513281990058e-002,4.484298,1
3.264243309775480e-002,4.343575,1
3.269312253088031e-002,4.285768,1
