time	V(vin)	V(vout)	I(R1)
1.526248137514210e-003	5.000000e+000	6.731982e+000	-1.412689e-003
1.559784847470485e-003	5.000000e+000	7.153728e+000	-7.618460e-004
1.581561904964832e-003	5.000000e+000	7.281991e+000	-2.719455e-004
1.602006665886133e-003	5.000000e+000	7.291968e+000	1.964816e-004
1.621857606096286e-003	5.000000e+000	7.198311e+000	6.283316e-004
1.653794291963706e-003	5.000000e+000	6.875495e+000	1.235513e-003
1.689467177768947e-003	5.000000e+000	6.330035e+000	1.730138e-003
1.736636608316412e-003	5.000000e+000	5.430623e+000	2.018522e-003
1.789107310653763e-003	5.000000e+000	4.410562e+000	1.862407e-003
1.840912858706482e-003	5.000000e+000	3.564228e+000	1.284155e-003
1.876552767414807e-003	5.000000e+000	3.170365e+000	6.920370e-004
1.899740099801574e-003	5.000000e+000	3.044770e+000	2.469641e-004
1.920047123519047e-003	5.000000e+000	3.032574e+000	-1.521139e-004
1.940685703494460e-003	5.000000e+000	3.113714e+000	-5.382797e-004
1.971674420617680e-003	5.000000e+000	3.379468e+000	-1.045635e-003
2.007864393770600e-003	5.000000e+000	3.851865e+000	-1.480476e-003
2.054052016216835e-003	5.000000e+000	4.605223e+000	-1.730237e-003
2.107024156253583e-003	5.000000e+000	5.481560e+000	-1.592245e-003
2.165650062595478e-003	5.000000e+000	6.293140e+000	-1.025559e-003
2.197044261237882e-003	5.000000e+000	6.583738e+000	-5.755596e-004
2.218545456541465e-003	5.000000e+000	6.679093e+000	-2.189193e-004
2.238574330625506e-003	5.000000e+000	6.689463e+000	1.192226e-004
2.259637981912458e-003	5.000000e+000	6.619993e+000	4.580764e-004
2.290257061631049e-003	5.000000e+000	6.396760e+000	8.896318e-004
2.326633642563205e-003	5.000000e+000	5.990952e+000	1.267399e-003
2.372352077243061e-003	5.000000e+000	5.352203e+000	1.484054e-003
2.425455557547690e-003	5.000000e+000	4.594082e+000	1.374028e-003
2.481508632110593e-003	5.000000e+000	3.918930e+000	9.184453e-004
2.514079165927637e-003	5.000000e+000	3.652654e+000	5.212355e-004
2.536389931142692e-003	5.000000e+000	3.561598e+000	2.050877e-004
2.556048328530046e-003	5.000000e+000	3.549269e+000	-7.970093e-005
2.578386887159638e-003	5.000000e+000	3.608961e+000	-3.893045e-004
2.607650979459484e-003	5.000000e+000	3.788125e+000	-7.454797e-004
2.644817560631286e-003	5.000000e+000	4.140519e+000	-1.082054e-003
2.689097772183945e-003	5.000000e+000	4.668517e+000	-1.270701e-003
2.742933117388710e-003	5.000000e+000	5.332007e+000	-1.187610e-003
2.796875902068322e-003	5.000000e+000	5.903607e+000	-8.268197e-004
2.827102744542987e-003	5.000000e+000	6.129033e+000	-5.168828e-004
2.849985042534375e-003	5.000000e+000	6.224011e+000	-2.412483e-004
2.868166963614643e-003	5.000000e+000	6.246197e+000	-1.512245e-005
2.893041502752854e-003	5.000000e+000	6.207222e+000	2.859802e-004
2.918073590777743e-003	5.000000e+000	6.093273e+000	5.572601e-004
2.956502963011726e-003	5.000000e+000	5.802720e+000	8.831729e-004
2.996472899053147e-003	5.000000e+000	5.408344e+000	1.068752e-003
3.050876737462762e-003	5.000000e+000	4.836169e+000	1.039368e-003
3.117826707728453e-003	5.000000e+000	4.224718e+000	6.875767e-004
3.151414059939494e-003	5.000000e+000	4.012418e+000	3.974097e-004
3.173307048710793e-003	5.000000e+000	3.942229e+000	1.697039e-004
3.192362062350424e-003	5.000000e+000	3.930327e+000	-3.378735e-005
3.216356497534465e-003	5.000000e+000	3.973308e+000	-2.801646e-004
3.243996600545465e-003	5.000000e+000	4.093756e+000	-5.303439e-004
3.282130425119311e-003	5.000000e+000	4.356094e+000	-7.905779e-004
3.324658555287749e-003	5.000000e+000	4.726657e+000	-9.326721e-004
3.379336416264607e-003	5.000000e+000	5.225117e+000	-8.816104e-004
3.433009149757238e-003	5.000000e+000	5.650820e+000	-6.275282e-004
3.462974690794634e-003	5.000000e+000	5.821110e+000	-4.046511e-004
3.486163823812295e-003	5.000000e+000	5.896768e+000	-2.001341e-004
3.505207220992939e-003	5.000000e+000	5.917809e+000	-2.567916e-005
3.529431218073541e-003	5.000000e+000	5.894780e+000	1.915518e-004
3.553765078061332e-003	5.000000e+000	5.818134e+000	3.887706e-004
3.591284605127598e-003	5.000000e+000	5.616598e+000	6.312270e-004
3.630690140676400e-003	5.000000e+000	5.335068e+000	7.785878e-004
3.683939330981462e-003	5.000000e+000	4.919352e+000	7.793513e-004
3.747737199198702e-003	5.000000e+000	4.470461e+000	5.595514e-004
3.779446128697524e-003	5.000000e+000	4.306137e+000	3.680415e-004
3.802761433823754e-003	5.000000e+000	4.235493e+000	1.933626e-004
3.822367300913968e-003	5.000000e+000	4.212691e+000	3.929223e-005
3.845654850045968e-003	5.000000e+000	4.226176e+000	-1.412009e-004
3.868773276391045e-003	5.000000e+000	4.282770e+000	-3.052273e-004
3.905186395728647e-003	5.000000e+000	4.441272e+000	-5.165081e-004
3.943605681316364e-003	5.000000e+000	4.670039e+000	-6.546919e-004
3.995476870543206e-003	5.000000e+000	5.019207e+000	-6.815729e-004
4.055460770977360e-003	5.000000e+000	5.399002e+000	-5.354916e-004
4.086522406057717e-003	5.000000e+000	5.552561e+000	-3.869085e-004
4.113323990387320e-003	5.000000e+000	5.637555e+000	-2.207433e-004
4.135809334942394e-003	5.000000e+000	5.673221e+000	-7.054090e-005
4.154824221185170e-003	5.000000e+000	5.675303e+000	5.771809e-005
4.174655509755065e-003	5.000000e+000	5.647447e+000	1.847938e-004
4.206136994961670e-003	5.000000e+000	5.554072e+000	3.612363e-004
4.242139849536555e-003	5.000000e+000	5.392366e+000	5.088437e-004
4.288876209144163e-003	5.000000e+000	5.130364e+000	5.940387e-004
4.341598827698725e-003	5.000000e+000	4.824440e+000	5.544673e-004
4.384066754277907e-003	5.000000e+000	4.608163e+000	4.252575e-004
4.412523203398977e-003	5.000000e+000	4.500715e+000	2.929452e-004
4.437709715853246e-003	5.000000e+000	4.441758e+000	1.549235e-004
4.458794143198926e-003	5.000000e+000	4.421285e+000	3.334708e-005
4.481870258107722e-003	5.000000e+000	4.429365e+000	-9.850776e-005
4.504617535034158e-003	5.000000e+000	4.468910e+000	-2.180135e-004
4.540471597559906e-003	5.000000e+000	4.581447e+000	-3.732793e-004
4.578644746521176e-003	5.000000e+000	4.746908e+000	-4.779597e-004
4.629950058776925e-003	5.000000e+000	5.001015e+000	-5.040215e-004
4.688955073943932e-003	5.000000e+000	5.280544e+000	-4.072074e-004
4.717724173155290e-003	5.000000e+000	5.389056e+000	-3.095925e-004
4.747157506640457e-003	5.000000e+000	5.462411e+000	-1.775459e-004
4.771254504518019e-003	5.000000e+000	5.493588e+000	-5.999691e-005
4.791943664262193e-003	5.000000e+000	5.496333e+000	4.256528e-005
4.812389645474063e-003	5.000000e+000	5.475304e+000	1.388728e-004
4.843889336798079e-003	5.000000e+000	5.405906e+000	2.682874e-004
4.880017654845855e-003	5.000000e+000	5.285735e+000	3.763229e-004
4.926776552797480e-003	5.000000e+000	5.092435e+000	4.373487e-004
4.979841876213170e-003	5.000000e+000	4.865853e+000	4.065294e-004
5.020980830860083e-003	5.000000e+000	4.712085e+000	3.136138e-004
5.049877876218268e-003	5.000000e+000	4.632027e+000	2.144148e-004
5.074806005990474e-003	5.000000e+000	4.589110e+000	1.138969e-004
5.095763041156812e-003	5.000000e+000	4.574149e+000	2.495494e-005
5.118789154793979e-003	5.000000e+000	4.579979e+000	-7.188650e-005
5.141464949433622e-003	5.000000e+000	4.608835e+000	-1.596194e-004
5.177292765167752e-003	5.000000e+000	4.691333e+000	-2.740106e-004
5.215402191709314e-003	5.000000e+000	4.812683e+000	-3.512733e-004
5.266666681799818e-003	5.000000e+000	4.999504e+000	-3.710855e-004
5.325502633711720e-003	5.000000e+000	5.205042e+000	-3.009653e-004
5.353970355148348e-003	5.000000e+000	5.284424e+000	-2.302609e-004
5.383779316513486e-003	5.000000e+000	5.339554e+000	-1.320987e-004
5.408100183028346e-003	5.000000e+000	5.363069e+000	-4.489405e-005
5.428727336114047e-003	5.000000e+000	5.365261e+000	3.034290e-005
5.449398778257168e-003	5.000000e+000	5.349760e+000	1.020418e-004
5.480636677970711e-003	5.000000e+000	5.299306e+000	1.965876e-004
5.516904952599098e-003	5.000000e+000	5.210689e+000	2.766403e-004
5.563384893757825e-003	5.000000e+000	5.069437e+000	3.217152e-004
5.616578991990639e-003	5.000000e+000	4.902349e+000	2.992789e-004
5.658314054764973e-003	5.000000e+000	4.787547e+000	2.300779e-004
5.686972320651819e-003	5.000000e+000	4.729170e+000	1.577059e-004
5.711986870011623e-003	5.000000e+000	4.697579e+000	8.344631e-005
5.732964998177248e-003	5.000000e+000	4.686638e+000	1.793600e-005
5.756050444257076e-003	5.000000e+000	4.691068e+000	-5.347834e-005
5.778816566289630e-003	5.000000e+000	4.712535e+000	-1.182169e-004
5.814702400657583e-003	5.000000e+000	4.773584e+000	-2.022991e-004
5.852886478372549e-003	5.000000e+000	4.863247e+000	-2.588930e-004
5.904222288289721e-003	5.000000e+000	5.000916e+000	-2.728330e-004
5.963273092504088e-003	5.000000e+000	5.152397e+000	-2.202892e-004
5.991605450488656e-003	5.000000e+000	5.210246e+000	-1.682277e-004
6.021319245413422e-003	5.000000e+000	5.250326e+000	-9.604270e-005
6.045540288631770e-003	5.000000e+000	5.267267e+000	-3.208540e-005
6.066299215722555e-003	5.000000e+000	5.268696e+000	2.362732e-005
6.086581868376877e-003	5.000000e+000	5.257320e+000	7.532495e-005
6.118259195767210e-003	5.000000e+000	5.219419e+000	1.457209e-004
6.154296209721319e-003	5.000000e+000	5.154429e+000	2.039221e-004
6.201255258788152e-003	5.000000e+000	5.049247e+000	2.368457e-004
6.254242835086171e-003	5.000000e+000	4.926729e+000	2.200013e-004
6.294924931329667e-003	5.000000e+000	4.844417e+000	1.701545e-004
6.324004487860425e-003	5.000000e+000	4.800806e+000	1.160802e-004
6.349017953586542e-003	5.000000e+000	4.777487e+000	6.148098e-005
6.369954657298725e-003	5.000000e+000	4.769421e+000	1.337208e-005
6.393000072496288e-003	5.000000e+000	4.772623e+000	-3.909746e-005
6.415707445513514e-003	5.000000e+000	4.788313e+000	-8.664311e-005
6.451564891379754e-003	5.000000e+000	4.833091e+000	-1.485631e-004
6.489700739896722e-003	5.000000e+000	4.898897e+000	-1.903152e-004
6.540999244800849e-003	5.000000e+000	5.000120e+000	-2.008530e-004
6.599916487901189e-003	5.000000e+000	5.111468e+000	-1.626099e-004
6.628329412862600e-003	5.000000e+000	5.154281e+000	-1.243171e-004
6.658100309052791e-003	5.000000e+000	5.183987e+000	-7.118144e-005
6.682381503063765e-003	5.000000e+000	5.196612e+000	-2.402684e-005
6.703061585560739e-003	5.000000e+000	5.197745e+000	1.681312e-005
6.723577019970978e-003	5.000000e+000	5.189360e+000	5.532036e-005
6.754989746225410e-003	5.000000e+000	5.161816e+000	1.067533e-004
6.791165128484328e-003	5.000000e+000	5.113899e+000	1.498894e-004
6.837835579812495e-003	5.000000e+000	5.037055e+000	1.742245e-004
6.890946609269473e-003	5.000000e+000	4.946714e+000	1.619795e-004
6.932260243202775e-003	5.000000e+000	4.885192e+000	1.248279e-004
6.961085629181503e-003	5.000000e+000	4.853385e+000	8.540642e-005
6.986038425165328e-003	5.000000e+000	4.836287e+000	4.531352e-005
7.007000835003643e-003	5.000000e+000	4.830339e+000	9.869995e-006
7.030045392782949e-003	5.000000e+000	4.832685e+000	-2.873797e-005
7.052749427616038e-003	5.000000e+000	4.844221e+000	-6.372180e-005
7.088595519943144e-003	5.000000e+000	4.877147e+000	-1.092804e-004
7.126728216388569e-003	5.000000e+000	4.925555e+000	-1.400184e-004
7.178015028018308e-003	5.000000e+000	5.000019e+000	-1.478037e-004
7.236917723542190e-003	5.000000e+000	5.081946e+000	-1.197080e-004
7.265343124167122e-003	5.000000e+000	5.113477e+000	-9.153313e-005
7.295122471621337e-003	5.000000e+000	5.135359e+000	-5.243260e-005
7.319412355590731e-003	5.000000e+000	5.144666e+000	-1.772536e-005
7.340080651550089e-003	5.000000e+000	5.145508e+000	1.230856e-005
7.360630774931464e-003	5.000000e+000	5.139338e+000	4.069427e-005
7.392004450249072e-003	5.000000e+000	5.119107e+000	7.849996e-005
7.428200469083475e-003	5.000000e+000	5.083838e+000	1.102744e-004
7.474828348554960e-003	5.000000e+000	5.027355e+000	1.281924e-004
7.527957809873245e-003	5.000000e+000	4.960860e+000	1.191983e-004
7.569365366892737e-003	5.000000e+000	4.915486e+000	9.180953e-005
7.598153342281521e-003	5.000000e+000	4.892114e+000	6.284138e-005
7.623120019766216e-003	5.000000e+000	4.879532e+000	3.332134e-005
7.644086089489508e-003	5.000000e+000	4.875159e+000	7.236730e-006
7.667139701029928e-003	5.000000e+000	4.876894e+000	-2.118138e-005
7.689857517009317e-003	5.000000e+000	4.885396e+000	-4.693438e-005
7.725712369610306e-003	5.000000e+000	4.909645e+000	-8.045197e-005
7.763856470960976e-003	5.000000e+000	4.945288e+000	-1.030541e-004
7.815154077660126e-003	5.000000e+000	5.000092e+000	-1.087440e-004
7.874089480195440e-003	5.000000e+000	5.060390e+000	-8.801309e-005
7.902494276474728e-003	5.000000e+000	5.083557e+000	-6.727922e-005
7.932259155594755e-003	5.000000e+000	5.099628e+000	-3.851087e-005
7.956533873974631e-003	5.000000e+000	5.106455e+000	-1.298519e-005
7.977222224301649e-003	5.000000e+000	5.107064e+000	9.135771e-006
7.997713189760511e-003	5.000000e+000	5.102525e+000	2.995834e-005
8.029153511660813e-003	5.000000e+000	5.087592e+000	5.782661e-005
8.065314327408580e-003	5.000000e+000	5.061654e+000	8.116437e-005
8.112014855556935e-003	5.000000e+000	5.020017e+000	9.433422e-005
8.165112861608847e-003	5.000000e+000	4.971114e+000	8.769597e-005
8.206360371311625e-003	5.000000e+000	4.937858e+000	6.760769e-005
8.235212164117819e-003	5.000000e+000	4.920619e+000	4.624324e-005
8.260155154821250e-003	5.000000e+000	4.911363e+000	2.454531e-005
8.281114944621313e-003	5.000000e+000	4.908140e+000	5.357311e-006
8.304153137959645e-003	5.000000e+000	4.909406e+000	-1.554146e-005
8.326847473229617e-003	5.000000e+000	4.915645e+000	-3.447715e-005
8.362687418079896e-003	5.000000e+000	4.933461e+000	-5.914700e-005
8.400812087992380e-003	5.000000e+000	4.959659e+000	-7.579767e-005
8.452091327223721e-003	5.000000e+000	4.999970e+000	-8.003291e-005
8.510971059304684e-003	5.000000e+000	5.044321e+000	-6.485057e-005
8.539410946737071e-003	5.000000e+000	5.061410e+000	-4.959687e-005
8.569200450235980e-003	5.000000e+000	5.073273e+000	-2.842512e-005
8.593500969998176e-003	5.000000e+000	5.078323e+000	-9.626881e-006
8.614155171449573e-003	5.000000e+000	5.078785e+000	6.623492e-006
8.634746863412665e-003	5.000000e+000	5.075443e+000	2.202573e-005
8.666073880822255e-003	5.000000e+000	5.064514e+000	4.246927e-005
8.702294647899740e-003	5.000000e+000	5.045412e+000	5.969507e-005
8.748871680094804e-003	5.000000e+000	5.014868e+000	6.940396e-005
8.802023269123821e-003	5.000000e+000	4.978852e+000	6.454460e-005
8.843543149317467e-003	5.000000e+000	4.954217e+000	4.968178e-005
8.872286506228608e-003	5.000000e+000	4.941585e+000	3.402261e-005
8.897269692564111e-003	5.000000e+000	4.934772e+000	1.802732e-005
8.918240017600202e-003	5.000000e+000	4.932406e+000	3.901397e-006
8.941304504512889e-003	5.000000e+000	4.933351e+000	-1.149133e-005
8.964038849574252e-003	5.000000e+000	4.937964e+000	-2.544210e-005
8.999904256120711e-003	5.000000e+000	4.951107e+000	-4.358613e-005
9.038062036182104e-003	5.000000e+000	4.970419e+000	-5.581354e-005
9.089372651952523e-003	5.000000e+000	5.000100e+000	-5.886909e-005
9.148347408938511e-003	5.000000e+000	5.032757e+000	-4.760723e-005
9.176727456154594e-003	5.000000e+000	5.045279e+000	-3.637980e-005
9.206474920229626e-003	5.000000e+000	5.053961e+000	-2.080540e-005
9.230731362911620e-003	5.000000e+000	5.057643e+000	-6.993209e-006
9.251443813705103e-003	5.000000e+000	5.057965e+000	4.997719e-006
9.271863666351505e-003	5.000000e+000	5.055509e+000	1.622996e-005
9.303384487483168e-003	5.000000e+000	5.047393e+000	3.135148e-005
9.339503012667012e-003	5.000000e+000	5.033358e+000	4.395958e-005
9.386291317857523e-003	5.000000e+000	5.010765e+000	5.108055e-005
9.439351567431540e-003	5.000000e+000	4.984304e+000	4.747310e-005
9.480406381707359e-003	5.000000e+000	4.966383e+000	3.663895e-005
9.509335389960807e-003	5.000000e+000	4.957024e+000	2.503917e-005
9.534262865786410e-003	5.000000e+000	4.952011e+000	1.330023e-005
9.555214857668585e-003	5.000000e+000	4.950264e+000	2.914996e-006
9.578239803043172e-003	5.000000e+000	4.950945e+000	-8.394761e-006
9.600914091746777e-003	5.000000e+000	4.954315e+000	-1.864068e-005
9.636742163011604e-003	5.000000e+000	4.963949e+000	-3.200109e-005
9.674850278054632e-003	5.000000e+000	4.978121e+000	-4.102505e-005
9.726114703410929e-003	5.000000e+000	4.999940e+000	-4.334003e-005
9.784947679928669e-003	5.000000e+000	5.023945e+000	-3.515227e-005
9.813416833755449e-003	5.000000e+000	5.033216e+000	-2.689465e-005
9.843226838728632e-003	5.000000e+000	5.039656e+000	-1.543005e-005
9.867548818351751e-003	5.000000e+000	5.042403e+000	-5.244903e-006
9.888174529934603e-003	5.000000e+000	5.042659e+000	3.541535e-006
9.908850232447967e-003	5.000000e+000	5.040849e+000	1.191721e-005
9.940083386807066e-003	5.000000e+000	5.034958e+000	2.295796e-005
9.976354201542822e-003	5.000000e+000	5.024608e+000	3.230866e-005
1.002282897475798e-002	5.000000e+000	5.008113e+000	3.757343e-005
1.007602534852258e-002	5.000000e+000	4.988597e+000	3.495363e-005
1.011777188050655e-002	5.000000e+000	4.975186e+000	2.686967e-005
1.014642562437612e-002	5.000000e+000	4.968369e+000	1.841860e-005
1.017144183504191e-002	5.000000e+000	4.964680e+000	9.745035e-006
1.019242036548241e-002	5.000000e+000	4.963402e+000	2.093833e-006
1.021550693404483e-002	5.000000e+000	4.963920e+000	-6.247111e-006
1.023827475504661e-002	5.000000e+000	4.966427e+000	-1.380843e-005
1.027416168688639e-002	5.000000e+000	4.973558e+000	-2.362833e-005
1.031234717059630e-002	5.000000e+000	4.984031e+000	-3.023746e-005
1.036368433451463e-002	5.000000e+000	5.000110e+000	-3.186413e-005
1.042273921915008e-002	5.000000e+000	5.017802e+000	-2.572535e-005
1.045106902325733e-002	5.000000e+000	5.024557e+000	-1.964492e-005
1.048078101096614e-002	5.000000e+000	5.029237e+000	-1.121442e-005
1.050500015162110e-002	5.000000e+000	5.031215e+000	-3.745215e-006
1.052576156898319e-002	5.000000e+000	5.031381e+000	2.762342e-006
1.054603686780072e-002	5.000000e+000	5.030053e+000	8.797852e-006
1.057772262867270e-002	5.000000e+000	5.025625e+000	1.702136e-005
1.061375527667442e-002	5.000000e+000	5.018035e+000	2.381722e-005
1.066072352973266e-002	5.000000e+000	5.005747e+000	2.766186e-005
1.071370721717612e-002	5.000000e+000	4.991439e+000	2.569381e-005
1.075436930065985e-002	5.000000e+000	4.981831e+000	1.987450e-005
1.078345698587575e-002	5.000000e+000	4.976736e+000	1.355718e-005
1.080847508340511e-002	5.000000e+000	4.974012e+000	7.179318e-006
1.082941092448271e-002	5.000000e+000	4.973070e+000	1.560838e-006
1.085245746887762e-002	5.000000e+000	4.973444e+000	-4.567416e-006
1.087516666197389e-002	5.000000e+000	4.975277e+000	-1.012065e-005
1.091102572818060e-002	5.000000e+000	4.980508e+000	-1.735228e-005
1.094916310115475e-002	5.000000e+000	4.988194e+000	-2.222804e-005
1.100046348682935e-002	5.000000e+000	5.000017e+000	-2.345752e-005
1.105938538074312e-002	5.000000e+000	5.013021e+000	-1.898921e-005
1.108779521072410e-002	5.000000e+000	5.018021e+000	-1.451686e-005
1.111756394835790e-002	5.000000e+000	5.021489e+000	-8.311141e-006
1.114184288767875e-002	5.000000e+000	5.022963e+000	-2.804283e-006
1.116252596498260e-002	5.000000e+000	5.023095e+000	1.966171e-006
1.118303256866566e-002	5.000000e+000	5.022116e+000	6.461427e-006
1.121445525073550e-002	5.000000e+000	5.018897e+000	1.246997e-005
1.125062537899331e-002	5.000000e+000	5.013301e+000	1.750654e-005
1.129730668358831e-002	5.000000e+000	5.004324e+000	2.034821e-005
1.135041301950275e-002	5.000000e+000	4.993774e+000	1.891744e-005
1.139170275199768e-002	5.000000e+000	4.986593e+000	1.458054e-005
1.142053767502574e-002	5.000000e+000	4.982877e+000	9.974857e-006
1.144548692877768e-002	5.000000e+000	4.980880e+000	5.293100e-006
1.146644839436427e-002	5.000000e+000	4.980185e+000	1.153774e-006
1.148949065207428e-002	5.000000e+000	4.980459e+000	-3.354931e-006
1.151219118276793e-002	5.000000e+000	4.981805e+000	-7.440301e-006
1.154803505281407e-002	5.000000e+000	4.985650e+000	-1.276139e-005
1.158616484939820e-002	5.000000e+000	4.991303e+000	-1.635196e-005
1.163744892321045e-002	5.000000e+000	4.999999e+000	-1.726278e-005
1.169634331740684e-002	5.000000e+000	5.009567e+000	-1.398374e-005
1.172477395294137e-002	5.000000e+000	5.013251e+000	-1.069324e-005
1.175455697194586e-002	5.000000e+000	5.015808e+000	-6.126520e-006
1.177885070183003e-002	5.000000e+000	5.016895e+000	-2.072494e-006
1.179951390408837e-002	5.000000e+000	5.016994e+000	1.434358e-006
1.182007905099424e-002	5.000000e+000	5.016273e+000	4.752163e-006
1.185143584701495e-002	5.000000e+000	5.013913e+000	9.165541e-006
1.188764080909600e-002	5.000000e+000	5.009793e+000	1.287825e-005
1.193425029249931e-002	5.000000e+000	5.003199e+000	1.497151e-005
1.198738774873432e-002	5.000000e+000	4.995432e+000	1.392188e-005
1.202883591415505e-002	5.000000e+000	4.990128e+000	1.072048e-005
1.205760774248763e-002	5.000000e+000	4.987400e+000	7.339207e-006
1.208258039936773e-002	5.000000e+000	4.985930e+000	3.890566e-006
1.210354802197635e-002	5.000000e+000	4.985420e+000	8.438802e-007
1.212660556012074e-002	5.000000e+000	4.985622e+000	-2.475599e-006
1.214932934718399e-002	5.000000e+000	4.986616e+000	-5.483897e-006
1.218518800668380e-002	5.000000e+000	4.989450e+000	-9.398195e-006
1.222333704941701e-002	5.000000e+000	4.993613e+000	-1.203714e-005
1.227463934803452e-002	5.000000e+000	5.000015e+000	-1.269972e-005
1.233358895139252e-002	5.000000e+000	5.007058e+000	-1.027561e-005
1.236198481162334e-002	5.000000e+000	5.009762e+000	-7.853955e-006
1.239174340733840e-002	5.000000e+000	5.011637e+000	-4.494190e-006
1.241601153448572e-002	5.000000e+000	5.012434e+000	-1.513648e-006
1.243670858515766e-002	5.000000e+000	5.012504e+000	1.070977e-006
1.245717388115302e-002	5.000000e+000	5.011974e+000	3.499624e-006
1.248864321217123e-002	5.000000e+000	5.010228e+000	6.756945e-006
1.252478875904008e-002	5.000000e+000	5.007199e+000	9.480440e-006
1.257152091542491e-002	5.000000e+000	5.002332e+000	1.101782e-005
1.262460528560725e-002	5.000000e+000	4.996622e+000	1.024150e-005
1.266578327684870e-002	5.000000e+000	4.992744e+000	7.898651e-006
1.269466287848045e-002	5.000000e+000	4.990729e+000	5.400964e-006
1.271959552056124e-002	5.000000e+000	4.989648e+000	2.868027e-006
1.274055250315371e-002	5.000000e+000	4.989272e+000	6.273223e-007
1.276358402809529e-002	5.000000e+000	4.989419e+000	-1.812879e-006
1.278626819087297e-002	5.000000e+000	4.990147e+000	-4.023702e-006
1.282210170830097e-002	5.000000e+000	4.992226e+000	-6.905283e-006
1.286021795997724e-002	5.000000e+000	4.995284e+000	-8.850925e-006
1.291148928302349e-002	5.000000e+000	4.999991e+000	-9.348012e-006
1.297034498219493e-002	5.000000e+000	5.005170e+000	-7.578470e-006
1.299880004790407e-002	5.000000e+000	5.007168e+000	-5.797105e-006
1.302860017767623e-002	5.000000e+000	5.008556e+000	-3.324254e-006
1.305291181718333e-002	5.000000e+000	5.009147e+000	-1.127980e-006
1.307355125621939e-002	5.000000e+000	5.009202e+000	7.685783e-007
1.309418647936263e-002	5.000000e+000	5.008811e+000	2.571496e-006
1.312546478807636e-002	5.000000e+000	5.007538e+000	4.955987e-006
1.316171148254783e-002	5.000000e+000	5.005306e+000	6.970507e-006
1.320823544359694e-002	5.000000e+000	5.001743e+000	8.105329e-006
1.326141022715518e-002	5.000000e+000	4.997536e+000	7.539054e-006
1.330304761221793e-002	5.000000e+000	4.994650e+000	5.799095e-006
1.333174444063600e-002	5.000000e+000	4.993177e+000	3.973300e-006
1.335674479621660e-002	5.000000e+000	4.992382e+000	2.103708e-006
1.337771943896456e-002	5.000000e+000	4.992105e+000	4.535849e-007
1.340079535093351e-002	5.000000e+000	4.992217e+000	-1.344915e-006
1.342354703074037e-002	5.000000e+000	4.992756e+000	-2.975131e-006
1.345942355849264e-002	5.000000e+000	4.994293e+000	-5.093766e-006
1.349759568415474e-002	5.000000e+000	4.996551e+000	-6.520576e-006
1.354892001360197e-002	5.000000e+000	5.000018e+000	-6.874346e-006
1.360793619159019e-002	5.000000e+000	5.003833e+000	-5.554459e-006
1.363629024160685e-002	5.000000e+000	5.005293e+000	-4.243019e-006
1.366601936962789e-002	5.000000e+000	5.006305e+000	-2.424282e-006
1.369025654478922e-002	5.000000e+000	5.006733e+000	-8.121562e-007
1.371099432558017e-002	5.000000e+000	5.006770e+000	5.899865e-007
1.373133941363164e-002	5.000000e+000	5.006483e+000	1.896685e-006
1.376294532351499e-002	5.000000e+000	5.005531e+000	3.666781e-006
1.379901941746264e-002	5.000000e+000	5.003893e+000	5.135891e-006
1.384590053762956e-002	5.000000e+000	5.001248e+000	5.966354e-006
1.389892115721428e-002	5.000000e+000	4.998160e+000	5.543385e-006
1.393977302048106e-002	5.000000e+000	4.996078e+000	4.283252e-006
1.396878380764889e-002	5.000000e+000	4.994981e+000	2.924407e-006
1.399375804232869e-002	5.000000e+000	4.994395e+000	1.550951e-006
1.401470189192181e-002	5.000000e+000	4.994191e+000	3.385265e-007
1.403773785163327e-002	5.000000e+000	4.994271e+000	-9.828822e-007
1.406042996356723e-002	5.000000e+000	4.994666e+000	-2.180153e-006
1.409627384115779e-002	5.000000e+000	4.995792e+000	-3.740300e-006
1.413439690237973e-002	5.000000e+000	4.997449e+000	-4.793109e-006
1.418567966202680e-002	5.000000e+000	4.999998e+000	-5.060846e-006
1.424455797117934e-002	5.000000e+000	5.002803e+000	-4.100714e-006
1.427299683987597e-002	5.000000e+000	5.003883e+000	-3.136139e-006
1.430278580596313e-002	5.000000e+000	5.004633e+000	-1.797345e-006
1.432708585993402e-002	5.000000e+000	5.004953e+000	-6.086536e-007
1.434774084696154e-002	5.000000e+000	5.004982e+000	4.189794e-007
1.436833026737337e-002	5.000000e+000	5.004771e+000	1.392827e-006
1.439965983425715e-002	5.000000e+000	5.004079e+000	2.685665e-006
1.443587925343471e-002	5.000000e+000	5.002872e+000	3.774864e-006
1.448245906754812e-002	5.000000e+000	5.000940e+000	4.388780e-006
1.453560945722506e-002	5.000000e+000	4.998662e+000	4.081462e-006
1.457712314249764e-002	5.000000e+000	4.997105e+000	3.141727e-006
1.460586895320035e-002	5.000000e+000	4.996306e+000	2.151430e-006
1.463085122895220e-002	5.000000e+000	4.995875e+000	1.140008e-006
1.465182131938086e-002	5.000000e+000	4.995726e+000	2.467637e-007
1.467488520851624e-002	5.000000e+000	4.995785e+000	-7.265754e-007
1.469761864594562e-002	5.000000e+000	4.996077e+000	-1.608729e-006
1.473348347247983e-002	5.000000e+000	4.996908e+000	-2.756081e-006
1.477164050123647e-002	5.000000e+000	4.998129e+000	-3.529318e-006
